Easting,Northing,Tree_ID,Year,Nests_Removed
520315,172717,,2020,2
520312,172645,,2020,2
520312,173187,,2020,15
520312,173305,,2020,15
520307,172617,,2020,3
520304,172703,,2020,1
520304,172718,,2020,4
520303,172745,,2020,3
520301,171556,,2020,3
520301,171676,,2020,7
520301,173225,,2020,2
520298,172704,,2020,1
520291,173930,,2020,9
520290,173189,,2020,10
520290,173362,,2020,8
520289,173223,,2020,8
520283,171642,,2020,10
520283,172736,,2020,4
520282,173212,,2020,13
520281,172667,,2020,1
520276,173168,,2020,4
520274,173942,,2020,2
520272,171823,,2020,3
520272,174511,,2020,1
520270,173951,,2020,3
520268,172679,,2020,1
520263,173185,,2020,3
520262,172709,,2020,2
520261,172667,,2020,1
520261,173904,,2020,2
520258,171666,,2020,7
520257,173945,,2020,7
520254,172743,,2020,1
520253,172689,,2020,3
520246,173200,,2020,13
520244,172561,,2020,1
520242,171762,,2020,2
520242,171872,,2020,5
520238,172580,,2020,2
520238,173975,,2020,3
520231,171838,,2020,2
520230,172759,,2020,1
520230,172761,,2020,3
520228,171782,,2020,6
520228,173246,,2020,3
520227,173963,,2020,4
520225,172764,,2020,1
520224,172688,,2020,2
520224,172761,,2020,1
520221,171859,,2020,1
520221,172683,,2020,2
520220,171771,,2020,3
520220,173936,,2020,2
520218,173186,,2020,4
520212,172754,,2020,2
520209,172592,,2020,4
520209,173309,,2020,2
520202,171607,,2020,5
520202,172758,,2020,1
520201,173287,,2020,2
520200,172728,,2020,5
520200,172739,,2020,4
520199,171822,,2020,1
520196,171854,,2020,1
520195,172729,,2020,1
520194,171866,,2020,1
520194,172696,,2020,4
520189,172707,,2020,3
520187,172732,,2020,4
520186,173324,,2020,1
520184,172706,,2020,3
520177,171483,,2020,4
520177,174290,,2020,2
520176,173311,,2020,1
520175,172556,,2020,3
520175,174260,,2020,6
520169,171593,,2020,6
520166,171603,,2020,2
520166,173887,,2020,1
520165,171758,,2020,2
520164,171402,,2020,3
520160,173721,,2020,22
520156,172082,,2020,12
520152,172569,,2020,5
520151,171378,,2020,15
520151,171828,,2020,1
520150,171489,,2020,1
520147,174403,,2020,4
520145,174200,,2020,2
520139,172628,,2020,1
520138,172609,,2020,1
520134,171554,,2020,2
520129,171455,,2020,3
520127,172620,,2020,1
520127,172643,,2020,9
520127,173871,,2020,4
520119,172582,,2020,13
520111,171338,,2020,9
520111,172065,,2020,1
520110,173456,,2020,7
520109,171529,,2020,4
520109,172574,,2020,5
520109,173533,,2020,7
520109,174405,,2020,6
520107,171324,,2020,1
520107,172462,,2020,4
520105,172491,,2020,2
520105,172640,,2020,5
520103,172600,,2020,1
520103,173416,,2020,14
520099,173197,,2020,5
520098,172555,,2020,5
520097,172423,,2020,1
520097,173196,,2020,5
520095,172595,,2020,14
520093,172742,,2020,4
520091,172748,,2020,3
520089,172661,,2020,3
520088,171498,,2020,10
520087,173868,,2020,6
520085,172702,,2020,1
520084,171390,,2020,1
520083,173005,,2020,8
520081,172743,,2020,1
520079,173395,,2020,4
520079,173898,,2020,5
520077,172425,,2020,1
520074,174406,,2020,1
520072,172421,,2020,1
520070,172630,,2020,4
520069,172492,,2020,2
520067,171240,,2020,1
520067,172449,,2020,5
520063,172480,,2020,1
520063,174411,,2020,3
520061,172464,,2020,2
520060,172561,,2020,1
520060,172609,,2020,2
520059,171228,,2020,2
520058,171817,,2020,4
520057,172955,,2020,9
520056,172489,,2020,4
520054,171944,,2020,1
520054,172962,,2020,6
520054,172968,,2020,2
520053,172745,,2020,2
520052,172722,,2020,8
520051,172422,,2020,2
520049,171357,,2020,2
520049,172731,,2020,5
520048,172566,,2020,4
520048,172973,,2020,1
520046,172984,,2020,1
520045,172550,,2020,2
520045,172754,,2020,11
520043,171340,,2020,2
520042,171242,,2020,6
520042,171595,,2020,6
520040,172458,,2020,4
520040,172536,,2020,5
520039,171207,,2020,1
520039,172477,,2020,1
520038,171625,,2020,1
520038,171848,,2020,2
520036,171812,,2020,1
520033,171322,,2020,1
520032,171857,,2020,3
520031,171964,,2020,1
520030,171609,,2020,3
520030,174410,,2020,1
520029,171972,,2020,2
520028,172689,,2020,5
520028,173600,,2020,6
520022,173405,,2020,3
520021,171902,,2020,1
520020,172681,,2020,9
520020,172751,,2020,1
520020,173525,,2020,2
520019,171990,,2020,1
520019,173582,,2020,3
520018,173303,,2020,3
520018,173423,,2020,1
520017,171305,,2020,1
520017,173400,,2020,2
520015,173602,,2020,7
520014,172746,,2020,2
520012,171972,,2020,1
520012,173542,,2020,4
520009,172463,,2020,3
520009,172699,,2020,11
520008,171632,,2020,1
520006,171803,,2020,1
520006,173548,,2020,2
520005,171657,,2020,1
520003,171997,,2020,1
520003,172675,,2020,2
520003,172692,,2020,18
520001,171545,,2020,1
520001,172476,,2020,1
520001,172525,,2020,6
520001,173325,,2020,5
520000,172669,,2020,3
520000,172700,,2020,1
520000,172749,,2020,1
520000,173559,,2020,11
520000,173604,,2020,2
519999,171273,,2020,6
519999,172488,,2020,5
519999,173530,,2020,5
519999,173874,,2020,2
519998,173936,,2020,3
519997,171851,,2020,1
519997,172017,,2020,3
519997,173559,,2020,17
519997,173679,,2020,3
519996,173538,,2020,11
519996,173914,,2020,1
519995,172758,,2020,4
519995,173608,,2020,6
519994,174400,,2020,1
519991,171243,,2020,1
519991,173433,,2020,3
519988,172386,,2020,4
519986,171995,,2020,2
519984,173563,,2020,4
519984,173938,,2020,2
519983,172234,,2020,2
519981,171955,,2020,1
519981,173559,,2020,1
519980,171374,,2020,1
519980,173529,,2020,3
519980,174399,,2020,2
519979,171364,,2020,1
519979,171471,,2020,1
519979,172393,,2020,6
519978,171798,,2020,1
519976,173797,,2020,4
519975,173933,,2020,1
519974,171435,,2020,1
519974,173962,,2020,3
519972,173943,,2020,4
519970,173424,,2020,1
519969,171901,,2020,1
519969,173806,,2020,4
519968,174415,,2020,1
519967,171857,,2020,1
519967,171945,,2020,4
519967,173871,,2020,2
519966,173941,,2020,6
519966,174144,,2020,1
519964,173490,,2020,1
519964,173784,,2020,3
519963,174420,,2020,1
519962,173932,,2020,1
519962,173969,,2020,2
519961,171967,,2020,2
519960,174165,,2020,1
519959,171783,,2020,1
519959,173938,,2020,1
519958,171682,,2020,2
519958,171794,,2020,2
519958,172240,,2020,3
519958,173920,,2020,2
519958,174096,,2020,1
519957,173917,,2020,7
519955,174422,,2020,12
519954,173787,,2020,5
519953,173903,,2020,1
519952,171877,,2020,1
519952,173781,,2020,2
519951,171833,,2020,1
519950,171434,,2020,3
519949,172437,,2020,6
519947,172234,,2020,1
519947,172428,,2020,1
519947,173938,,2020,1
519947,173989,,2020,1
519947,174401,,2020,2
519945,173529,,2020,8
519945,173810,,2020,2
519945,174244,,2020,1
519944,172486,,2020,1
519943,172472,,2020,3
519940,171669,,2020,1
519940,173608,,2020,5
519940,173806,,2020,3
519940,174030,,2020,1
519939,173423,,2020,1
519938,172414,,2020,4
519938,173774,,2020,3
519938,173829,,2020,8
519936,173601,,2020,2
519936,173798,,2020,1
519935,173043,,2020,3
519933,172220,,2020,1
519933,172241,,2020,1
519931,172480,,2020,1
519929,174056,,2020,2
519928,173621,,2020,3
519927,173622,,2020,1
519927,173781,,2020,7
519927,174070,,2020,4
519927,174124,,2020,3
519926,172406,,2020,2
519926,173979,,2020,2
519926,174126,,2020,2
519926,174231,,2020,1
519925,171990,,2020,1
519924,173815,,2020,16
519924,173856,,2020,1
519923,173465,,2020,17
519923,173861,,2020,2
519922,174027,,2020,3
519921,174066,,2020,3
519918,173311,,2020,3
519918,173844,,2020,2
519916,172000,,2020,2
519916,173814,,2020,3
519915,171390,,2020,4
519915,172454,,2020,4
519915,174013,,2020,3
519914,171337,,2020,10
519914,173862,,2020,2
519914,174420,,2020,5
519910,171868,,2020,1
519907,171837,,2020,2
519907,172385,,2020,1
519906,173832,,2020,7
519904,173470,,2020,3
519902,173625,,2020,4
519900,171385,,2020,3
519900,171418,,2020,1
519900,172276,,2020,1
519900,173830,,2020,2
519897,171425,,2020,1
519897,171877,,2020,1
519897,173643,,2020,7
519896,173313,,2020,6
519895,171884,,2020,3
519892,173858,,2020,3
519891,173943,,2020,1
519891,174469,,2020,1
519889,173341,,2020,13
519889,173463,,2020,3
519888,172271,,2020,2
519887,174109,,2020,2
519886,173356,,2020,10
519885,171701,,2020,1
519882,173526,,2020,2
519879,171718,,2020,6
519879,172042,,2020,3
519879,173515,,2020,1
519875,171429,,2020,1
519874,173343,,2020,15
519874,173491,,2020,2
519874,173843,,2020,5
519873,173743,,2020,30
519872,173517,,2020,3
519871,173437,,2020,21
519869,171516,,2020,1
519868,173279,,2020,5
519868,173413,,2020,2
519867,173890,,2020,2
519866,173298,,2020,4
519866,173548,,2020,4
519865,173959,,2020,4
519865,174463,,2020,1
519863,171891,,2020,1
519863,173660,,2020,3
519863,173662,,2020,3
519862,171405,,2020,4
519862,171460,,2020,1
519860,173334,,2020,4
519859,173417,,2020,2
519858,171527,,2020,1
519857,173995,,2020,3
519855,173996,,2020,1
519853,173872,,2020,1
519852,172054,,2020,1
519851,171841,,2020,1
519851,174140,,2020,4
519849,171827,,2020,1
519847,171447,,2020,1
519846,171329,,2020,11
519845,171942,,2020,2
519844,173419,,2020,2
519844,173792,,2020,51
519844,173840,,2020,1
519843,173803,,2020,24
519842,172205,,2020,2
519841,173679,,2020,3
519840,171093,,2020,3
519840,172054,,2020,4
519839,173114,,2020,4
519838,173448,,2020,2
519836,171474,,2020,1
519836,173846,,2020,2
519835,171496,,2020,1
519835,172059,,2020,1
519832,171311,,2020,2
519832,172216,,2020,4
519829,172050,,2020,2
519827,171080,,2020,4
519827,173672,,2020,2
519826,172202,,2020,4
519826,173426,,2020,3
519824,171075,,2020,1
519822,171470,,2020,2
519822,173453,,2020,6
519821,173452,,2020,4
519820,172284,,2020,3
519820,173908,,2020,1
519818,171705,,2020,1
519818,172422,,2020,2
519815,171923,,2020,3
519815,171941,,2020,1
519809,171074,,2020,4
519808,173427,,2020,1
519806,173911,,2020,1
519804,171830,,2020,2
519804,173661,,2020,2
519802,173428,,2020,1
519801,171339,,2020,2
519801,174039,,2020,4
519800,173860,,2020,2
519797,174476,,2020,1
519795,171053,,2020,1
519795,171394,,2020,1
519792,171958,,2020,1
519792,172398,,2020,3
519789,171853,,2020,1
519789,173468,,2020,1
519789,174022,,2020,2
519788,171362,,2020,2
519788,171909,,2020,2
519788,174010,,2020,1
519787,171368,,2020,1
519787,171848,,2020,5
519787,172991,,2020,3
519787,173933,,2020,1
519786,173460,,2020,4
519785,171914,,2020,1
519784,172390,,2020,7
519784,173033,,2020,8
519784,174005,,2020,1
519784,174460,,2020,2
519783,173148,,2020,8
519782,174051,,2020,2
519781,174037,,2020,2
519774,174029,,2020,1
519769,171607,,2020,1
519769,171862,,2020,1
519769,171864,,2020,1
519769,173469,,2020,1
519769,173856,,2020,3
519767,171816,,2020,1
519766,171372,,2020,2
519765,171851,,2020,3
519765,171954,,2020,1
519765,173876,,2020,1
519763,171705,,2020,1
519763,171940,,2020,1
519763,173104,,2020,3
519762,171711,,2020,1
519762,171955,,2020,3
519762,172033,,2020,1
519762,173654,,2020,3
519761,172031,,2020,2
519761,172087,,2020,1
519761,173921,,2020,3
519760,172035,,2020,1
519760,172922,,2020,1
519760,173862,,2020,2
519757,173440,,2020,3
519755,172047,,2020,2
519754,171940,,2020,4
519752,172912,,2020,1
519750,173361,,2020,3
519748,173013,,2020,24
519746,173890,,2020,8
519745,172015,,2020,1
519743,171388,,2020,6
519743,171495,,2020,1
519741,173904,,2020,7
519739,173863,,2020,2
519738,171059,,2020,2
519738,173405,,2020,2
519737,172397,,2020,6
519735,174449,,2020,3
519734,171513,,2020,2
519733,174116,,2020,1
519732,173928,,2020,1
519730,173396,,2020,2
519729,171054,,2020,1
519728,171485,,2020,2
519728,174465,,2020,3
519727,171063,,2020,1
519726,171693,,2020,2
519726,172023,,2020,1
519725,172876,,2020,1
519725,173422,,2020,7
519725,174468,,2020,1
519724,173414,,2020,2
519723,171706,,2020,2
519721,172014,,2020,1
519719,171999,,2020,1
519719,174081,,2020,6
519717,174448,,2020,2
519714,171727,,2020,4
519714,173374,,2020,2
519714,173437,,2020,1
519713,171727,,2020,3
519713,171892,,2020,3
519712,173866,,2020,6
519711,171389,,2020,1
519711,171888,,2020,2
519711,172379,,2020,65
519711,173914,,2020,2
519710,171957,,2020,2
519709,171467,,2020,1
519708,171801,,2020,1
519707,171802,,2020,2
519706,172982,,2020,15
519706,173410,,2020,7
519703,173354,,2020,4
519703,174447,,2020,5
519701,173440,,2020,2
519697,173447,,2020,1
519696,173446,,2020,13
519691,171822,,2020,1
519688,173966,,2020,3
519687,172902,,2020,1
519686,171426,,2020,1
519686,171719,,2020,1
519686,172907,,2020,1
519685,172381,,2020,4
519684,171973,,2020,2
519683,173435,,2020,5
519680,172931,,2020,3
519680,173129,,2020,1
519679,174444,,2020,3
519678,173407,,2020,3
519677,173454,,2020,4
519673,171007,,2020,1
519670,173112,,2020,4
519669,171985,,2020,1
519668,172877,,2020,2
519667,172011,,2020,2
519667,173458,,2020,9
519664,171712,,2020,3
519663,171008,,2020,1
519663,172886,,2020,2
519663,172889,,2020,7
519661,171393,,2020,5
519661,171473,,2020,2
519661,173861,,2020,2
519660,171986,,2020,2
519659,172825,,2020,4
519659,173130,,2020,5
519658,172895,,2020,4
519657,173874,,2020,4
519656,172878,,2020,5
519656,173220,,2020,1
519652,173512,,2020,1
519650,172837,,2020,1
519649,173109,,2020,9
519648,171397,,2020,2
519648,173143,,2020,7
519647,173296,,2020,15
519646,174035,,2020,4
519644,173306,,2020,15
519643,173470,,2020,18
519642,172961,,2020,2
519641,172715,,2020,9
519640,171071,,2020,3
519639,171064,,2020,2
519639,171994,,2020,2
519637,173303,,2020,2
519633,171475,,2020,4
519631,170776,,2020,1
519631,173324,,2020,4
519628,171005,,2020,4
519626,171202,,2020,1
519625,171478,,2020,5
519624,170824,,2020,1
519624,171024,,2020,2
519624,173315,,2020,5
519622,171461,,2020,1
519621,173325,,2020,2
519620,172036,,2020,1
519620,172697,,2020,4
519619,172710,,2020,7
519618,171732,,2020,4
519615,171021,,2020,1
519615,171674,,2020,27
519615,172032,,2020,2
519614,171619,,2020,5
519614,173475,,2020,15
519613,173450,,2020,7
519612,171976,,2020,4
519612,172807,,2020,4
519610,171703,,2020,1
519609,171524,,2020,2
519609,171647,,2020,2
519609,172823,,2020,4
519609,173475,,2020,7
519608,171427,,2020,1
519608,174110,,2020,2
519607,173464,,2020,4
519605,171008,,2020,4
519605,171228,,2020,3
519604,173476,,2020,9
519603,173838,,2020,1
519601,174439,,2020,3
519599,171503,,2020,1
519599,172695,,2020,3
519598,170918,,2020,1
519598,172713,,2020,4
519596,171159,,2020,1
519596,171513,,2020,2
519596,172018,,2020,1
519596,172877,,2020,1
519596,173451,,2020,1
519596,173673,,2020,1
519595,174453,,2020,1
519593,171565,,2020,1
519593,172812,,2020,1
519593,173451,,2020,4
519593,174441,,2020,1
519592,172754,,2020,4
519591,171457,,2020,2
519590,173448,,2020,2
519588,170909,,2020,3
519587,172674,,2020,1
519587,172699,,2020,3
519585,173433,,2020,3
519584,172855,,2020,4
519581,171581,,2020,3
519581,172161,,2020,4
519579,172270,,2020,1
519579,172822,,2020,3
519578,172646,,2020,5
519578,172842,,2020,2
519576,170908,,2020,4
519575,171928,,2020,1
519573,171606,,2020,25
519572,170833,,2020,2
519572,173451,,2020,3
519572,173465,,2020,4
519572,174367,,2020,1
519571,171136,,2020,3
519571,171949,,2020,3
519570,171554,,2020,1
519570,171596,,2020,7
519570,172672,,2020,7
519570,173457,,2020,3
519568,173457,,2020,1
519568,171088,,2020,2
519567,170849,,2020,1
519567,171098,,2020,3
519565,173455,,2020,2
519563,173665,,2020,33
519562,172664,,2020,2
519561,172011,,2020,1
519560,171541,,2020,16
519560,173465,,2020,1
519559,172044,,2020,1
519559,172748,,2020,4
519558,171615,,2020,4
519557,172014,,2020,1
519556,173446,,2020,6
519556,173450,,2020,2
519555,171979,,2020,4
519554,171995,,2020,2
519554,172802,,2020,4
519553,172032,,2020,2
519551,171690,,2020,1
519551,172065,,2020,2
519550,171088,,2020,1
519550,173465,,2020,2
519547,172646,,2020,6
519547,173652,,2020,10
519545,172247,,2020,2
519545,172593,,2020,12
519544,171990,,2020,2
519544,172231,,2020,1
519544,172819,,2020,3
519544,173471,,2020,6
519543,172761,,2020,2
519543,173465,,2020,4
519540,172750,,2020,3
519536,174414,,2020,3
519534,173844,,2020,3
519530,171461,,2020,1
519530,172020,,2020,4
519525,173474,,2020,6
519524,172689,,2020,1
519521,171689,,2020,2
519521,172561,,2020,2
519521,172697,,2020,2
519521,173765,,2020,3
519520,173477,,2020,6
519517,172648,,2020,3
519516,170555,,2020,3
519515,172051,,2020,2
519515,172577,,2020,1
519515,173938,,2020,6
519509,172708,,2020,4
519509,173702,,2020,12
519507,172581,,2020,5
519507,173495,,2020,2
519506,173670,,2020,6
519504,171991,,2020,1
519504,173660,,2020,2
519502,172697,,2020,4
519501,172558,,2020,6
519500,173650,,2020,1
519499,172761,,2020,1
519498,172034,,2020,1
519497,171143,,2020,1
519497,173809,,2020,2
519496,171141,,2020,2
519495,171033,,2020,2
519494,174401,,2020,3
519493,172004,,2020,5
519493,172574,,2020,3
519493,172790,,2020,5
519491,171135,,2020,3
519491,172219,,2020,3
519491,172636,,2020,4
519490,174398,,2020,2
519489,172754,,2020,6
519488,173658,,2020,18
519486,173492,,2020,5
519486,173686,,2020,4
519485,172733,,2020,5
519483,171031,,2020,1
519483,171045,,2020,2
519481,174057,,2020,2
519480,172760,,2020,1
519480,174419,,2020,1
519477,171043,,2020,1
519477,172004,,2020,2
519477,172723,,2020,8
519472,170542,,2020,2
519471,172719,,2020,2
519471,173677,,2020,11
519470,172605,,2020,1
519463,173503,,2020,3
519463,173664,,2020,4
519461,172700,,2020,4
519460,173591,,2020,15
519459,173637,,2020,3
519458,174146,,2020,1
519456,172716,,2020,9
519455,174279,,2020,6
519451,170808,,2020,1
519450,173851,,2020,1
519449,172506,,2020,2
519448,173664,,2020,2
519448,174386,,2020,1
519448,174443,,2020,1
519447,173500,,2020,6
519447,173727,,2020,3
519445,173096,,2020,1
519443,172528,,2020,2
519443,174351,,2020,1
519441,172811,,2020,4
519440,174322,,2020,4
519439,170676,,2020,1
519439,174156,,2020,1
519435,173623,,2020,5
519433,172783,,2020,2
519432,173502,,2020,2
519432,174260,,2020,6
519428,173411,,2020,2
519424,173642,,2020,8
519421,172861,,2020,2
519421,173789,,2020,2
519421,173967,,2020,2
519419,174378,,2020,2
519415,173771,,2020,2
519412,172777,,2020,1
519412,173976,,2020,4
519411,173630,,2020,7
519410,172855,,2020,1
519410,174193,,2020,1
519406,173705,,2020,3
519405,170826,,2020,1
519405,170847,,2020,1
519405,174378,,2020,1
519400,170848,,2020,1
519395,174404,,2020,2
519394,172815,,2020,4
519393,170839,,2020,3
519393,172847,,2020,1
519389,172560,,2020,2
519377,172855,,2020,12
519372,171294,,2020,1
519372,172076,,2020,1
519372,172887,,2020,2
519369,172543,,2020,3
519368,172519,,2020,21
519367,172489,,2020,6
519366,170487,,2020,5
519364,172522,,2020,6
519363,172897,,2020,12
519359,172880,,2020,3
519357,172479,,2020,6
519356,172075,,2020,2
519356,172549,,2020,2
519354,173711,,2020,6
519353,172088,,2020,1
519351,170998,,2020,1
519349,170899,,2020,2
519346,170600,,2020,1
519345,170476,,2020,11
519343,172874,,2020,3
519340,172867,,2020,27
519336,172846,,2020,2
519332,170474,,2020,4
519332,172850,,2020,16
519331,172460,,2020,4
519327,172467,,2020,1
519327,172846,,2020,15
519324,170612,,2020,1
519322,172450,,2020,5
519322,172472,,2020,7
519321,170486,,2020,1
519321,174039,,2020,3
519316,174021,,2020,3
519314,170502,,2020,2
519314,172687,,2020,3
519314,172694,,2020,10
519313,172461,,2020,4
519312,173590,,2020,1
519312,173750,,2020,1
519311,172479,,2020,9
519310,172470,,2020,6
519308,174327,,2020,1
519304,172694,,2020,2
519304,172832,,2020,1
519303,172498,,2020,2
519303,172500,,2020,5
519302,171334,,2020,1
519302,174032,,2020,1
519299,170572,,2020,2
519299,172693,,2020,4
519296,171903,,2020,7
519294,170501,,2020,4
519288,170544,,2020,2
519288,174047,,2020,1
519280,171340,,2020,2
519280,172699,,2020,6
519273,174224,,2020,1
519271,170529,,2020,2
519270,170473,,2020,1
519267,171308,,2020,3
519263,172784,,2020,2
519255,172641,,2020,23
519244,174330,,2020,1
519243,172467,,2020,14
519240,172770,,2020,1
519234,171393,,2020,2
519233,174088,,2020,3
519232,174032,,2020,1
519232,174101,,2020,1
519227,170617,,2020,3
519220,170686,,2020,1
519219,174106,,2020,2
